id,latitude,longitude,elevation,name,element,first_year,last_year
ASN00020032,-33.5833,140.0167,73,CANEGRASS,DAPR,1955,1984
ASN00020032,-33.5833,140.0167,73,CANEGRASS,DWPR,1955,1984
ASN00020032,-33.5833,140.0167,73,CANEGRASS,MDPR,1955,1984
ASN00020034,-31.0667,140.95,70,CORONA,PRCP,1930,1944
ASN00020034,-31.0667,140.95,70,CORONA,DAPR,1935,1944
ASN00020034,-31.0667,140.95,70,CORONA,DWPR,1935,1944
ASN00020034,-31.0667,140.95,70,CORONA,MDPR,1935,1944
ASN00020035,-33.1333,139.7667,140,FARAWAY HILL,PRCP,1910,1915
ASN00020035,-33.1333,139.7667,140,FARAWAY HILL,DAPR,1915,1915
ASN00020035,-33.1333,139.7667,140,FARAWAY HILL,DWPR,1915,1915
ASN00020035,-33.1333,139.7667,140,FARAWAY HILL,MDPR,1915,1915
ASN00020036,-33.4167,139.6833,105,BRAESIDE,PRCP,1917,1928
ASN00020036,-33.4167,139.6833,105,BRAESIDE,DAPR,1917,1928
ASN00020036,-33.4167,139.6833,105,BRAESIDE,DWPR,1917,1928
ASN00020036,-33.4167,139.6833,105,BRAESIDE,MDPR,1917,1928
ASN00020037,-31.1333,140.7167,50,LAKE CHARLES,PRCP,1930,1944
ASN00020037,-31.1333,140.7167,50,LAKE CHARLES,DAPR,1936,1943
ASN00020037,-31.1333,140.7167,50,LAKE CHARLES,DWPR,1936,1943
ASN00020037,-31.1333,140.7167,50,LAKE CHARLES,MDPR,1936,1943
ASN00020038,-31.3806,140.9425,90,MULYUNGARIE (LOCKHART BORE),PRCP,1937,1944
ASN00020038,-31.3806,140.9425,90,MULYUNGARIE (LOCKHART BORE),DAPR,1939,1939
ASN00020038,-31.3806,140.9425,90,MULYUNGARIE (LOCKHART BORE),DWPR,1939,1939
ASN00020038,-31.3806,140.9425,90,MULYUNGARIE (LOCKHART BORE),MDPR,1939,1939
ASN00020039,-32.4833,139.8167,420,OULNINA SIDING,PRCP,1901,1928
ASN00020039,-32.4833,139.8167,420,OULNINA SIDING,DAPR,1901,1928
ASN00020039,-32.4833,139.8167,420,OULNINA SIDING,DWPR,1901,1928
ASN00020039,-32.4833,139.8167,420,OULNINA SIDING,MDPR,1901,1928
ASN00020040,-31.8167,140.9,130,SECURITY,PRCP,1926,1943
ASN00020040,-31.8167,140.9,130,SECURITY,DAPR,1930,1943
ASN00020040,-31.8167,140.9,130,SECURITY,DWPR,1930,1943
ASN00020040,-31.8167,140.9,130,SECURITY,MDPR,1930,1943
ASN00020041,-31.4833,140.9333,90,WALLACES,PRCP,1925,1944
ASN00020041,-31.4833,140.9333,90,WALLACES,DAPR,1929,1943
ASN00020041,-31.4833,140.9333,90,WALLACES,DWPR,1929,1943
ASN00020041,-31.4833,140.9333,90,WALLACES,MDPR,1929,1943
ASN00020042,-31.2,140.9,70,WATSONS WELL,PRCP,1925,1944
ASN00020042,-31.2,140.9,70,WATSONS WELL,DAPR,1931,1944
ASN00020042,-31.2,140.9,70,WATSONS WELL,DWPR,1931,1944
ASN00020042,-31.2,140.9,70,WATSONS WELL,MDPR,1931,1944
ASN00020043,-33.1873,139.6209,180,BRAEMAR,PRCP,1964,2021
ASN00020043,-33.1873,139.6209,180,BRAEMAR,DAPR,1964,2020
ASN00020043,-33.1873,139.6209,180,BRAEMAR,DWPR,1964,2020
ASN00020043,-33.1873,139.6209,180,BRAEMAR,MDPR,1964,2020
ASN00020044,-33.4974,140.699,55,DANGGALI CONSERVATION PARK (CA,PRCP,1967,2010
ASN00020044,-33.4974,140.699,55,DANGGALI CONSERVATION PARK (CA,DAPR,1967,2008
ASN00020044,-33.4974,140.699,55,DANGGALI CONSERVATION PARK (CA,DWPR,1967,2008
ASN00020044,-33.4974,140.699,55,DANGGALI CONSERVATION PARK (CA,MDPR,1967,2008
ASN00020045,-33.5628,140.9309,42,DANGGALI CONSERVATION PARK (HY,PRCP,1960,2010
ASN00020045,-33.5628,140.9309,42,DANGGALI CONSERVATION PARK (HY,DAPR,1960,2009
ASN00020045,-33.5628,140.9309,42,DANGGALI CONSERVATION PARK (HY,DWPR,1960,2009
ASN00020045,-33.5628,140.9309,42,DANGGALI CONSERVATION PARK (HY,MDPR,1960,2009
ASN00020046,-32.25,140.9333,240,MUTOOROO MINE,PRCP,1891,1899
ASN00020046,-32.25,140.9333,240,MUTOOROO MINE,DAPR,1891,1899
ASN00020046,-32.25,140.9333,240,MUTOOROO MINE,DWPR,1891,1899
ASN00020046,-32.25,140.9333,240,MUTOOROO MINE,MDPR,1891,1899
ASN00020047,-32.7333,139.8333,243.8,NETLEY,PRCP,1875,1889
ASN00020047,-32.7333,139.8333,243.8,NETLEY,DAPR,1887,1889
ASN00020047,-32.7333,139.8333,243.8,NETLEY,DWPR,1887,1889
ASN00020047,-32.7333,139.8333,243.8,NETLEY,MDPR,1887,1889
ASN00020048,-32.4932,140.2299,340,MANNA HILL (WADNAMINGA),PRCP,1892,2020
ASN00020048,-32.4932,140.2299,340,MANNA HILL (WADNAMINGA),DAPR,1893,2006
ASN00020048,-32.4932,140.2299,340,MANNA HILL (WADNAMINGA),DWPR,1893,2006
ASN00020048,-32.4932,140.2299,340,MANNA HILL (WADNAMINGA),MDPR,1893,2006
ASN00020049,-31.6382,140.513,100,MOOLEULOOLOO,PRCP,1932,2021
ASN00020049,-31.6382,140.513,100,MOOLEULOOLOO,DAPR,1936,2005
ASN00020049,-31.6382,140.513,100,MOOLEULOOLOO,DWPR,1936,2005
ASN00020049,-31.6382,140.513,100,MOOLEULOOLOO,MDPR,1936,2005
ASN00020050,-32.062,139.8874,260,PLUMBAGO,PRCP,1970,2018
ASN00020050,-32.062,139.8874,260,PLUMBAGO,DAPR,1970,2017
ASN00020050,-32.062,139.8874,260,PLUMBAGO,DWPR,1970,2017
ASN00020050,-32.062,139.8874,260,PLUMBAGO,MDPR,1970,2017
ASN00020052,-32.0575,139.6187,200,MOUNT VICTOR (MT VICTOR),PRCP,1971,2020
ASN00020052,-32.0575,139.6187,200,MOUNT VICTOR (MT VICTOR),DAPR,1983,2008
ASN00020052,-32.0575,139.6187,200,MOUNT VICTOR (MT VICTOR),DWPR,1983,2008
ASN00020052,-32.0575,139.6187,200,MOUNT VICTOR (MT VICTOR),MDPR,1983,2008
ASN00020053,-32.1698,140.7959,220,COCKBURN (TEPCO),PRCP,1928,2021
ASN00020053,-32.1698,140.7959,220,COCKBURN (TEPCO),DAPR,1928,2008
ASN00020053,-32.1698,140.7959,220,COCKBURN (TEPCO),DWPR,1928,2008
ASN00020053,-32.1698,140.7959,220,COCKBURN (TEPCO),MDPR,1928,2008
ASN00020054,-33.0809,140.3299,108,QUONDONG,PRCP,1978,2015
ASN00020054,-33.0809,140.3299,108,QUONDONG,DAPR,1984,2000
ASN00020054,-33.0809,140.3299,108,QUONDONG,DWPR,1984,2000
ASN00020054,-33.0809,140.3299,108,QUONDONG,MDPR,1984,2000
ASN00020055,-31.7484,140.3426,120,STRATHEARN,PRCP,1989,2021
ASN00020055,-31.7484,140.3426,120,STRATHEARN,DAPR,1995,2009
ASN00020055,-31.7484,140.3426,120,STRATHEARN,DWPR,1995,2009
ASN00020055,-31.7484,140.3426,120,STRATHEARN,MDPR,1995,2009
ASN00020057,-32.5409,140.0344,450,MANNA HILL (BENDA),PRCP,1991,1999
ASN00020057,-32.5409,140.0344,450,MANNA HILL (BENDA),DAPR,1995,1998
ASN00020057,-32.5409,140.0344,450,MANNA HILL (BENDA),DWPR,1995,1998
ASN00020057,-32.5409,140.0344,450,MANNA HILL (BENDA),MDPR,1995,1998
ASN00020058,-32.2988,140.4152,275,OLARY (WIAWERA),PRCP,1994,2021
ASN00020058,-32.2988,140.4152,275,OLARY (WIAWERA),DAPR,1996,2005
ASN00020058,-32.2988,140.4152,275,OLARY (WIAWERA),DWPR,1996,2005
ASN00020058,-32.2988,140.4152,275,OLARY (WIAWERA),MDPR,1996,2005
ASN00020059,-31.6619,140.6289,105,YARRAMBA,PRCP,1994,2021
ASN00020059,-31.6619,140.6289,105,YARRAMBA,DAPR,1999,2020
ASN00020059,-31.6619,140.6289,105,YARRAMBA,DWPR,1999,2020
ASN00020059,-31.6619,140.6289,105,YARRAMBA,MDPR,1999,2020
ASN00020060,-32.222,140.5913,240,COCKBURN (TICKALINA),PRCP,1994,2001
ASN00020060,-32.222,140.5913,240,COCKBURN (TICKALINA),DAPR,1996,2000
ASN00020060,-32.222,140.5913,240,COCKBURN (TICKALINA),DWPR,1996,2000
ASN00020060,-32.222,140.5913,240,COCKBURN (TICKALINA),MDPR,1996,2000
ASN00020061,-32.5218,139.5554,340,YUNTA (TEETULPA),PRCP,1997,2019
ASN00020061,-32.5218,139.5554,340,YUNTA (TEETULPA),DAPR,1997,2008
ASN00020061,-32.5218,139.5554,340,YUNTA (TEETULPA),DWPR,1997,2008
ASN00020061,-32.5218,139.5554,340,YUNTA (TEETULPA),MDPR,1997,2008
ASN00020062,-32.5707,139.5645,300,YUNTA AIRSTRIP,TMAX,1998,2021
ASN00020062,-32.5707,139.5645,300,YUNTA AIRSTRIP,TMIN,1998,2021
ASN00020062,-32.5707,139.5645,300,YUNTA AIRSTRIP,PRCP,1998,2021
ASN00021000,-33.7321,138.4922,270,BRINKWORTH (ANAMA PARK),PRCP,1878,2013
ASN00021000,-33.7321,138.4922,270,BRINKWORTH (ANAMA PARK),DAPR,1884,2006
ASN00021000,-33.7321,138.4922,270,BRINKWORTH (ANAMA PARK),DWPR,1884,2006
ASN00021000,-33.7321,138.4922,270,BRINKWORTH (ANAMA PARK),MDPR,1884,2006
ASN00021001,-34.026,138.6846,310,AUBURN,PRCP,1865,2021
ASN00021001,-34.026,138.6846,310,AUBURN,DAPR,1884,2021
ASN00021001,-34.026,138.6846,310,AUBURN,DWPR,1884,2021
ASN00021001,-34.026,138.6846,310,AUBURN,MDPR,1884,2021
ASN00021002,-34.1424,138.4225,68,BALAKLAVA,PRCP,1882,2021
ASN00021002,-34.1424,138.4225,68,BALAKLAVA,DAPR,1884,2021
ASN00021002,-34.1424,138.4225,68,BALAKLAVA,DWPR,1884,2021
ASN00021002,-34.1424,138.4225,68,BALAKLAVA,MDPR,1884,2021
ASN00021003,-33.845,138.4901,195,BLYTH,PRCP,1881,2021
ASN00021003,-33.845,138.4901,195,BLYTH,DAPR,1884,2021
ASN00021003,-33.845,138.4901,195,BLYTH,DWPR,1884,2021
ASN00021003,-33.845,138.4901,195,BLYTH,MDPR,1884,2021
ASN00021004,-33.5643,138.7595,385,BOOBOROWIE,PRCP,1925,2021
ASN00021004,-33.5643,138.7595,385,BOOBOROWIE,DAPR,1925,2021
ASN00021004,-33.5643,138.7595,385,BOOBOROWIE,DWPR,1925,2021
ASN00021004,-33.5643,138.7595,385,BOOBOROWIE,MDPR,1925,2021
ASN00021005,-33.5744,138.6867,358,BOOBOROWIE (NORTH BUNGAREE),PRCP,1939,1949
ASN00021005,-33.5744,138.6867,358,BOOBOROWIE (NORTH BUNGAREE),DAPR,1939,1949
ASN00021005,-33.5744,138.6867,358,BOOBOROWIE (NORTH BUNGAREE),DWPR,1939,1949
ASN00021005,-33.5744,138.6867,358,BOOBOROWIE (NORTH BUNGAREE),MDPR,1939,1949
ASN00021006,-33.2667,138.35,215,GLADSTONE (BOOYOOLEE),PRCP,1893,1949
ASN00021006,-33.2667,138.35,215,GLADSTONE (BOOYOOLEE),DAPR,1893,1949
ASN00021006,-33.2667,138.35,215,GLADSTONE (BOOYOOLEE),DWPR,1893,1949
ASN00021006,-33.2667,138.35,215,GLADSTONE (BOOYOOLEE),MDPR,1893,1949
ASN00021007,-33.6947,138.4057,181,BRINKWORTH,PRCP,1897,2021
ASN00021007,-33.6947,138.4057,181,BRINKWORTH,DAPR,1897,2021
ASN00021007,-33.6947,138.4057,181,BRINKWORTH,DWPR,1897,2021
ASN00021007,-33.6947,138.4057,181,BRINKWORTH,MDPR,1897,2021
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,TMAX,1968,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,TMIN,1968,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,PRCP,1879,1989
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,DAPR,1884,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,DATN,1986,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,DATX,1986,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,DWPR,1884,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,MDPR,1884,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,MDTN,1986,1988
ASN00021008,-33.2758,138.575,458,BUNDALEER FOREST RESERVE,MDTX,1986,1988
ASN00021009,-33.466,138.5412,302,SPALDING (BUNDALEER RESERVOIR),PRCP,1899,2019
ASN00021009,-33.466,138.5412,302,SPALDING (BUNDALEER RESERVOIR),DAPR,1899,2019
ASN00021009,-33.466,138.5412,302,SPALDING (BUNDALEER RESERVOIR),DWPR,1899,2019
ASN00021009,-33.466,138.5412,302,SPALDING (BUNDALEER RESERVOIR),MDPR,1899,2019
ASN00021010,-33.7459,138.5628,368,BRINKWORTH (BUNGAREE),PRCP,1860,2021
ASN00021010,-33.7459,138.5628,368,BRINKWORTH (BUNGAREE),DAPR,1884,2008
ASN00021010,-33.7459,138.5628,368,BRINKWORTH (BUNGAREE),DWPR,1884,2008
ASN00021010,-33.7459,138.5628,368,BRINKWORTH (BUNGAREE),MDPR,1884,2008
ASN00021011,-33.6833,138.9333,470,BURRA (KOORINGA),PRCP,1861,1964
ASN00021011,-33.6833,138.9333,470,BURRA (KOORINGA),DAPR,1884,1964
ASN00021011,-33.6833,138.9333,470,BURRA (KOORINGA),DWPR,1884,1964
ASN00021011,-33.6833,138.9333,470,BURRA (KOORINGA),MDPR,1884,1964
ASN00021012,-33.8682,138.01,113,BUTE,PRCP,1885,2021
ASN00021012,-33.8682,138.01,113,BUTE,DAPR,1888,2021
ASN00021012,-33.8682,138.01,113,BUTE,DWPR,1888,2021
ASN00021012,-33.8682,138.01,113,BUTE,MDPR,1888,2021
ASN00021013,-33.1851,138.4968,382,CALTOWIE,PRCP,1878,2021
ASN00021013,-33.1851,138.4968,382,CALTOWIE,DAPR,1884,2021
ASN00021013,-33.1851,138.4968,382,CALTOWIE,DWPR,1884,2021
ASN00021013,-33.1851,138.4968,382,CALTOWIE,MDPR,1884,2021
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,TMAX,1957,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,TMIN,1957,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,PRCP,1862,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,DAPR,1862,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,DATN,1994,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,DATX,1994,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,DWPR,1862,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,MDPR,1862,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,MDTN,1994,1994
ASN00021014,-33.8364,138.6125,385,CLARE POST OFFICE,MDTX,1994,1994
ASN00021015,-33.7045,138.2927,103,SNOWTOWN (CONDOWIE),PRCP,1879,2021
ASN00021015,-33.7045,138.2927,103,SNOWTOWN (CONDOWIE),DAPR,1886,2008
ASN00021015,-33.7045,138.2927,103,SNOWTOWN (CONDOWIE),DWPR,1886,2008
ASN00021015,-33.7045,138.2927,103,SNOWTOWN (CONDOWIE),MDPR,1886,2008
ASN00021016,-33.353,138.2057,105,CRYSTAL BROOK,PRCP,1881,2021
ASN00021016,-33.353,138.2057,105,CRYSTAL BROOK,DAPR,1884,2021
ASN00021016,-33.353,138.2057,105,CRYSTAL BROOK,DWPR,1884,2021
ASN00021016,-33.353,138.2057,105,CRYSTAL BROOK,MDPR,1884,2021
ASN00021017,-33.1667,138.9833,485,TEROWIE (CURTFORTH),PRCP,1898,1960
ASN00021017,-33.1667,138.9833,485,TEROWIE (CURTFORTH),DAPR,1899,1960
ASN00021017,-33.1667,138.9833,485,TEROWIE (CURTFORTH),DWPR,1899,1960
ASN00021017,-33.1667,138.9833,485,TEROWIE (CURTFORTH),MDPR,1899,1960
ASN00021018,-33.8664,138.5822,440,CLARE (EMU FLAT),PRCP,1938,1974
ASN00021018,-33.8664,138.5822,440,CLARE (EMU FLAT),DAPR,1939,1974
ASN00021018,-33.8664,138.5822,440,CLARE (EMU FLAT),DWPR,1939,1974
ASN00021018,-33.8664,138.5822,440,CLARE (EMU FLAT),MDPR,1939,1974
ASN00021019,-33.8315,138.7917,422,FARRELL FLAT,PRCP,1881,2021
ASN00021019,-33.8315,138.7917,422,FARRELL FLAT,DAPR,1884,2021
ASN00021019,-33.8315,138.7917,422,FARRELL FLAT,DWPR,1884,2021
ASN00021019,-33.8315,138.7917,422,FARRELL FLAT,MDPR,1884,2021
ASN00021020,-33.359,138.393,273,GEORGETOWN,TMAX,1957,1976
ASN00021020,-33.359,138.393,273,GEORGETOWN,TMIN,1957,1976
ASN00021020,-33.359,138.393,273,GEORGETOWN,PRCP,1874,2021
ASN00021020,-33.359,138.393,273,GEORGETOWN,DAPR,1947,2019
ASN00021020,-33.359,138.393,273,GEORGETOWN,DWPR,1947,2019
ASN00021020,-33.359,138.393,273,GEORGETOWN,MDPR,1947,2019
ASN00021021,-33.2705,138.357,226,GLADSTONE,PRCP,1878,2021
ASN00021021,-33.2705,138.357,226,GLADSTONE,DAPR,1884,2021
ASN00021021,-33.2705,138.357,226,GLADSTONE,DWPR,1884,2021
ASN00021021,-33.2705,138.357,226,GLADSTONE,MDPR,1884,2021
ASN00021022,-33.4669,138.4424,283,GULNARE,PRCP,1903,2021
ASN00021022,-33.4669,138.4424,283,GULNARE,DAPR,1903,2019
ASN00021022,-33.4669,138.4424,283,GULNARE,DWPR,1903,2019
ASN00021022,-33.4669,138.4424,283,GULNARE,MDPR,1903,2019
ASN00021023,-33.4111,138.894,596,HALLETT,PRCP,1881,2019
ASN00021023,-33.4111,138.894,596,HALLETT,DAPR,1884,2019
ASN00021023,-33.4111,138.894,596,HALLETT,DWPR,1884,2019
ASN00021023,-33.4111,138.894,596,HALLETT,MDPR,1884,2019
ASN00021024,-33.4595,138.7475,455,HALLETT (LORRAINE),PRCP,1898,2021
ASN00021024,-33.4595,138.7475,455,HALLETT (LORRAINE),DAPR,1898,2008
ASN00021024,-33.4595,138.7475,455,HALLETT (LORRAINE),DWPR,1898,2008
ASN00021024,-33.4595,138.7475,455,HALLETT (LORRAINE),MDPR,1898,2008
ASN00021025,-33.8347,138.6532,475,CLARE (HILL RIVER),PRCP,1884,2021
ASN00021025,-33.8347,138.6532,475,CLARE (HILL RIVER),DAPR,1884,2009
ASN00021025,-33.8347,138.6532,475,CLARE (HILL RIVER),DWPR,1884,2009
ASN00021025,-33.8347,138.6532,475,CLARE (HILL RIVER),MDPR,1884,2009
ASN00021026,-34.0391,138.5579,180,HOYLETON,PRCP,1881,2012
ASN00021026,-34.0391,138.5579,180,HOYLETON,DAPR,1884,2008
ASN00021026,-34.0391,138.5579,180,HOYLETON,DWPR,1884,2008
ASN00021026,-34.0391,138.5579,180,HOYLETON,MDPR,1884,2008
ASN00021027,-33.2036,138.6059,455,JAMESTOWN,PRCP,1878,2021
ASN00021027,-33.2036,138.6059,455,JAMESTOWN,DAPR,1946,2021
ASN00021027,-33.2036,138.6059,455,JAMESTOWN,DWPR,1946,2021
ASN00021027,-33.2036,138.6059,455,JAMESTOWN,MDPR,1946,2021
ASN00021028,-33.2917,139.2161,310,HALLETT (KETCHOWLA),PRCP,1887,1994
ASN00021028,-33.2917,139.2161,310,HALLETT (KETCHOWLA),DAPR,1916,1975
ASN00021028,-33.2917,139.2161,310,HALLETT (KETCHOWLA),DWPR,1916,1975
ASN00021028,-33.2917,139.2161,310,HALLETT (KETCHOWLA),MDPR,1916,1975
ASN00021029,-33.5867,138.3343,125,KOOLUNGA,PRCP,1884,2021
ASN00021029,-33.5867,138.3343,125,KOOLUNGA,DAPR,1884,2021
ASN00021029,-33.5867,138.3343,125,KOOLUNGA,DWPR,1884,2021
ASN00021029,-33.5867,138.3343,125,KOOLUNGA,MDPR,1884,2021
ASN00021030,-33.8197,138.9211,445,FARRELL FLAT (KOONOONA),PRCP,1945,1994
ASN00021030,-33.8197,138.9211,445,FARRELL FLAT (KOONOONA),DAPR,1945,1952
ASN00021030,-33.8197,138.9211,445,FARRELL FLAT (KOONOONA),DWPR,1945,1952
ASN00021030,-33.8197,138.9211,445,FARRELL FLAT (KOONOONA),MDPR,1945,1952
ASN00021031,-33.1851,138.3001,248,LAURA,PRCP,1876,2021
ASN00021031,-33.1851,138.3001,248,LAURA,DAPR,1884,2021
ASN00021031,-33.1851,138.3001,248,LAURA,DWPR,1884,2021
ASN00021031,-33.1851,138.3001,248,LAURA,MDPR,1884,2021
ASN00021032,-33.9206,138.1633,80,LOCHIEL SALTWORKS,PRCP,1912,2000
ASN00021032,-33.9206,138.1633,80,LOCHIEL SALTWORKS,DAPR,1912,2000
ASN00021032,-33.9206,138.1633,80,LOCHIEL SALTWORKS,DWPR,1912,2000
ASN00021032,-33.9206,138.1633,80,LOCHIEL SALTWORKS,MDPR,1912,2000
ASN00021033,-33.9136,138.7195,418,MINTARO,PRCP,1890,2021
ASN00021033,-33.9136,138.7195,418,MINTARO,DAPR,1890,2019
ASN00021033,-33.9136,138.7195,418,MINTARO,DWPR,1890,2019
ASN00021033,-33.9136,138.7195,418,MINTARO,MDPR,1890,2019
ASN00021034,-33.5592,138.903,519,MOUNT BRYAN,PRCP,1897,2021
ASN00021034,-33.5592,138.903,519,MOUNT BRYAN,DAPR,1898,2016
ASN00021034,-33.5592,138.903,519,MOUNT BRYAN,DWPR,1898,2013
ASN00021034,-33.5592,138.903,519,MOUNT BRYAN,MDPR,1898,2016
ASN00021035,-34.0256,138.3168,80,MOUNT TEMPLETON (GLENALBYN),PRCP,1898,2015
ASN00021035,-34.0256,138.3168,80,MOUNT TEMPLETON (GLENALBYN),DAPR,1898,2008
ASN00021035,-34.0256,138.3168,80,MOUNT TEMPLETON (GLENALBYN),DWPR,1898,2008
ASN00021035,-34.0256,138.3168,80,MOUNT TEMPLETON (GLENALBYN),MDPR,1898,2008
ASN00021036,-33.5946,138.0832,65,MUNDOORA,PRCP,1884,2021
ASN00021036,-33.5946,138.0832,65,MUNDOORA,DAPR,1884,2017
ASN00021036,-33.5946,138.0832,65,MUNDOORA,DWPR,1884,2017
ASN00021036,-33.5946,138.0832,65,MUNDOORA,MDPR,1884,2017
ASN00021037,-33.4275,138.3019,165,NARRIDY POST OFFICE,PRCP,1881,1993
ASN00021037,-33.4275,138.3019,165,NARRIDY POST OFFICE,DAPR,1922,1976
ASN00021037,-33.4275,138.3019,165,NARRIDY POST OFFICE,DWPR,1922,1976
ASN00021037,-33.4275,138.3019,165,NARRIDY POST OFFICE,MDPR,1922,1976
ASN00021038,-33.1761,138.8889,515,TEROWIE (NEATHVALE),PRCP,1898,1954
ASN00021038,-33.1761,138.8889,515,TEROWIE (NEATHVALE),DAPR,1898,1898
ASN00021038,-33.1761,138.8889,515,TEROWIE (NEATHVALE),DWPR,1898,1898
ASN00021038,-33.1761,138.8889,515,TEROWIE (NEATHVALE),MDPR,1898,1898
ASN00021039,-33.9686,138.0186,120,BUTE (NINNES),PRCP,1885,1976
ASN00021039,-33.9686,138.0186,120,BUTE (NINNES),DAPR,1969,1972
ASN00021039,-33.9686,138.0186,120,BUTE (NINNES),DWPR,1969,1972
ASN00021039,-33.9686,138.0186,120,BUTE (NINNES),MDPR,1969,1972
ASN00021040,-33.1708,139.1661,390,PANDAPPA HOMESTEAD,PRCP,1899,1972
ASN00021040,-33.1708,139.1661,390,PANDAPPA HOMESTEAD,DAPR,1964,1972
ASN00021040,-33.1708,139.1661,390,PANDAPPA HOMESTEAD,DWPR,1964,1972
ASN00021040,-33.1708,139.1661,390,PANDAPPA HOMESTEAD,MDPR,1964,1972
ASN00021041,-33.5616,139.0979,352,BURRA (POONUNDA),PRCP,1881,2015
ASN00021041,-33.5616,139.0979,352,BURRA (POONUNDA),DAPR,1892,2008
ASN00021041,-33.5616,139.0979,352,BURRA (POONUNDA),DWPR,1892,2008
ASN00021041,-33.5616,139.0979,352,BURRA (POONUNDA),MDPR,1892,2008
ASN00021042,-33.6029,137.9348,8,PORT BROUGHTON,PRCP,1884,2021
ASN00021042,-33.6029,137.9348,8,PORT BROUGHTON,DAPR,1884,2021
ASN00021042,-33.6029,137.9348,8,PORT BROUGHTON,DWPR,1884,2008
ASN00021042,-33.6029,137.9348,8,PORT BROUGHTON,MDPR,1884,2021
ASN00021043,-33.1708,138.0104,4,PORT PIRIE NYRSTAR COMPARISON,TMAX,1957,2012
ASN00021043,-33.1708,138.0104,4,PORT PIRIE NYRSTAR COMPARISON,TMIN,1957,2012
ASN00021043,-33.1708,138.0104,4,PORT PIRIE NYRSTAR COMPARISON,PRCP,1878,2012
ASN00021043,-33.1708,138.0104,4,PORT PIRIE NYRSTAR COMPARISON,DAPR,1954,2008
ASN00021043,-33.1708,138.0104,4,PORT PIRIE NYRSTAR COMPARISON,DATN,1996,2008
ASN00021043,-33.1708,138.0104,4,PORT PIRIE NYRSTAR COMPARISON,DATX,1996,2008
ASN00021043,-33.1708,138.0104,4,PORT PIRIE NYRSTAR COMPARISON,DWPR,1954,2008
